horse_id,sire,dam,bms
2021105724,キズナ,フィンレイズラッキーチャームFinley'sluckycharm(米),Twirling Candy
2019100641,ワンアンドオンリー,シャンパンルージュ,ファスリエフFasliyev(米)
2021103863,レイデオロ,ダイヤモンドムーン,マンハッタンカフェ
2021102464,ニューイヤーズデイ,ハニーメロンチャン,サウスヴィグラス
2021105322,サンダースノーThunder Snow(愛),プライマルスノーPrimal Snow(米),Langfuhr(加)
2021101948,リオンディーズ,オースミアース,ハービンジャーHarbinger(英)
2021102039,ドレフォンDrefong(米),ウインアイスバーグ,ステイゴールド
2021103540,マインドユアビスケッツMind Your Biscuits(米),ヘレナモルフォ,ジャングルポケット
2021102552,ダンカークDunkirk(米),ヨシカワクン,アドマイヤムーン
2019100932,ホッコータルマエ,ツルマルサンチャン,ディープインパクト
2021105584,Frankel,ジェットセッティングJet Setting(愛),Fast Company
2021103570,ヤマカツエース,フレンチ,キングヘイロー
2021102230,サトノダイヤモンド,テーオーアモーレ,ヨハネスブルグJohannesburg(米)
2021100700,バゴBago(仏),ケンブリッジハーツ,キングヘイロー
2021105387,ドレフォンDrefong(米),アンデスクイーン,タートルボウルTurtle Bowl(愛)
2021100170,ロードカナロア,ルアンジュ,マンハッタンカフェ
2021104503,シニスターミニスターSinister Minister(米),カメリアテソーロ,ゴールドアリュール
2020106306,キズナ,アサクサフルート,エンパイアメーカーEmpire Maker(米)
2020100629,ビーチパトロールBeach Patrol(米),オールドフレイム,ゼンノロブロイ
2019103442,エイシンヒカリ,エイシンカラット,Tale of Ekati
2020106408,ディーマジェスティ,ペプチドスピカ,ヨハネスブルグJohannesburg(米)
2019103971,アメリカンペイトリオット,スラリーアイス,オレハマッテルゼ
2019102521,キングカメハメハ,ショウナンアクト,フレンチデピュティFrench Deputy(米)
2018103407,モーリス,バージニアキャット,Bluegrass Cat
2017102170,キズナ,ゼフィランサス,キングヘイロー
2016104946,オルフェーヴル,エアトゥーレ,トニービンTony Bin(愛)
2015105032,キングカメハメハ,ムードインディゴ,ダンスインザダーク
2018105952,トーセンジョーダン,エーシンチェロキー,ディープインパクト
2015104186,ディープインパクト,ソベラニアSoberania(独),Monsun
2018105738,ディスクリートキャットDiscreet Cat(米),ジョーヌダンブル,アグネスデジタル
2021105569,リアルインパクト,シルバーバレットムーンSilver Bullet Moon(米),Vindication
2021101552,エピカリス,アルカンシエル,スウィフトカレント
2021102900,キタサンブラック,ノーバザー,Scat Daddy(米)
2021102983,カリフォルニアクロームCalifornia Chrome(米),スズカクイーン,クロフネ
2021100599,マインドユアビスケッツMind Your Biscuits(米),ローザディアマント,スペシャルウィーク
2021105582,ニューイヤーズデイ,シーズオールエルティッシュShes All Eltish(米),Eltish
2021110084,Soldier's Call,Maralika,Dubawi
2021110066,Mitole,Speightstastic,Speightstown(米)
2021101646,タリスマニックTalismanic(英),コーズウェイベイ,Hard Spun(米)
2021101640,アドマイヤムーン,オータムメロディーAutumn Melody(仏),Kingmambo(米)
2021100424,ロジャーバローズ,ティアランドール,Action This Day
2021100357,アジアエクスプレス,ダイワサンルージュ,コロナドズクエストCoronado's Quest(米)
2021110083,Renat,グリーンバナナズ,Green Tune
2021102451,レッドファルクス,クリヤマキアート,クロフネ
2021101485,ホークビルHawkbill(米),フェリーチェレガロ,マンハッタンカフェ
2021100645,ハービンジャーHarbinger(英),トコワカ,ディープインパクト
2021102467,リオンディーズ,ブライティアダンス,ダンスインザダーク
2021106160,レイデオロ,キョウワジャンヌ,ハーツクライ
2021103011,デクラレーションオブウォー,ブレイクマイハート,ディープインパクト
2021103878,スクリーンヒーロー,グローバルフェイム,クロフネ
2021105121,モーリス,チェリーヒロイン,キングカメハメハ
2021101770,モーリス,ロイヤルバラードRoyal Ballade(米),Elusive Quality
2021106683,Le Havre,ワットドゥアイワントザットフォー,Kodiac
2021109091,モーリス,フリスコベイ,Hard Spun(米)
2021105209,ブリックスアンドモルタルBricks and Mortar(米),ブリッジクライム,ゼンノロブロイ
2021106124,ドレフォンDrefong(米),オータムカラー,ダンスインザダーク
2021105681,ロードカナロア,ドントテルソフィアDon't Tell Sophia(米),Congaree
2021104251,ヴィクトワールピサ,メジャーメアリー,ブライアンズタイムBrian's Time(米)
2021100654,エピファネイア,モンクール,ディープインパクト
2021103840,シュヴァルグラン,ジャストトゥートゥー,In Excess(愛)
2021104924,エピファネイア,ユッカマウンテン,アグネスタキオン
2021106622,ハーツクライ,キトゥンズクイーンKitten's Queen(米),Kitten's Joy(米)
2021104590,デクラレーションオブウォー,ローザミスティカ,アグネスタキオン
2020103045,マインドユアビスケッツMind Your Biscuits(米),ペイフォワード,ディープインパクト
2020100771,ホッコータルマエ,ジョーイロンデル,クロフネ
2019106426,クロフネ,ニホンピロチャンス,メイショウボーラー
2019104533,ドレフォンDrefong(米),エスプリドパリ,ハーツクライ
2020106771,シャンハイボビーShanghai Bobby(米),ステラーホープ,グラスワンダー
2020103410,キタサンブラック,シンハディーパ,ウォーエンブレムWar Emblem(米)
2020101217,キズナ,マリンフェスタ,サクラバクシンオー
2020101570,リオンディーズ,ストーミーレニー,Storm Cat(米)
2020102977,マインドユアビスケッツMind Your Biscuits(米),ハシッテホシーノ,アグネスタキオン
2019106863,ダイワメジャー,シュウギン,スウェプトオーヴァーボードSwept Overboard(米)
2020102658,ハーツクライ,サンタエヴィータ,Smart Strike(加)
2019102376,パイロPyro(米),リオ,ジャングルポケット
2020104332,エピファネイア,クイーンナイサー,フォーティナイナーForty Niner(米)
2019106099,アグネスデジタル,ラブユー,マーベラスサンデー
2019105391,キングカメハメハ,フロアクラフト,フジキセキ
2019105508,ロードカナロア,ラルケット,ファルブラヴFalbrav(愛)
2019101198,キタサンブラック,ヤマトマリオン,オペラハウスOpera House(英)
2019105746,ロージズインメイRoses in May(米),オメガフレグランス,ゴールドアリュール
2018101796,ネオユニヴァース,ドリームピーチ,タップダンスシチー
2019110120,Quality Road,J. Quirk,Unbridled's Song(米)
2017103155,サウスヴィグラス,サニーロック,キングカメハメハ
2017102927,キンシャサノキセキ,ノースパストラル,キングヘイロー
2019103224,アドマイヤムーン,オルフィーク,ヴァーミリアン
2020110013,Medaglia d'Oro,コールバック,ストリートセンスStreet Sense(米)
2021100382,エスポワールシチー,ケープタウンシチー,シンボリクリスエス
2021100743,アドマイヤムーン,マジカルフラッシュ,エイシンフラッシュ
2021100563,フサイチセブン,ファルコンレイナ,ロードカナロア
2021103428,リアルスティール,ニジノムコウ,Flatter
2021105911,スワーヴリチャード,ローズウィスパー,ワークフォースWorkforce(英)
2021106459,エイシンヒカリ,シバノテンショウ,アイルハヴアナザーI'll Have Another(米)
2021105301,リアルインパクト,ロッタラブ,タートルボウルTurtle Bowl(愛)
2021100802,トゥザグローリー,イオ,タイキシャトル
2021106182,ベストウォーリア,ラインキュート,ハーツクライ
2021104307,ホークビルHawkbill(米),ナムラユメ,ゼンノロブロイ
2021103335,ロゴタイプ,ピカピカ,トーセンホマレボシ
2021101821,アニマルキングダムAnimal Kingdom(米),ジェイエルシップ,ハービンジャーHarbinger(英)
2021100842,マジェスティックウォリアーMajestic Warrior(米),エスシーハンコック,ダイワメジャー
2021105235,ゴールドシップ,マイジェンMy Jen(米),Fusaichi Pegasus
2021100550,ニューイヤーズデイ,エレガントテソーロ,ハーツクライ
2021102367,ゴールドアクター,カレンマーガレット,ネオユニヴァース
2021100393,エピファネイア,グレイスフラワー,ダイワメジャー
2021100338,リアルスティール,テセラレフィナード,ファルブラヴFalbrav(愛)
2021105415,スワーヴリチャード,ウェイクミーアップ,ロックオブジブラルタル
2021100615,カリフォルニアクロームCalifornia Chrome(米),ナガラフラワー,ダンスインザダーク
2021100454,ダノンバラード,ドゥザボサノバDo The Bosanova(愛),Galileo(愛)
2021102854,オルフェーヴル,ネオアレクサンドラ,アグネスタキオン
2021105679,モーリス,ドナウブルー,ディープインパクト
2021101564,リアルインパクト,ペンタプリズム,メイショウサムソン
2021102074,マツリダゴッホ,ボヌールバトー,ジャングルポケット
2021106878,ブリックスアンドモルタルBricks and Mortar(米),ゴールドシスター,スクリーンヒーロー
2021100562,エピファネイア,ヒストリック,ハーツクライ
2021102141,バゴBago(仏),ターントゥタイド,ブラックタイド
2021107336,ホークビルHawkbill(米),ナムカーン,キングズベストKing's Best(米)
2021102273,ヴィクトワールピサ,イージーウィンEasy Win(愛),Invincible Spirit(愛)
2021103482,レッドファルクス,エリモフローラ,ゼンノロブロイ
2021100594,ファインニードル,ミヤコノユメ,ロードカナロア
2021100171,ロードカナロア,レキシールーLexie Lou(加),Sligo Bay
2021100556,リオンディーズ,エアマチュール,ディープインパクト
2020103225,ダイワメジャー,アルルArles(仏),Monsun
2020102135,ストロングリターン,アンジェロ,マンハッタンカフェ
2020100572,リオンディーズ,マダムチェロキー,Cherokee Run
2019102312,シニスターミニスターSinister Minister(米),エターナルロマンス,シンボリクリスエス
2020104818,シニスターミニスターSinister Minister(米),ハイフィールド,マーベラスサンデー
2018103319,ホッコータルマエ,スパイスフェアリー,シニスターミニスターSinister Minister(米)
2019105478,ドレフォンDrefong(米),ユキチャン,クロフネ
2019106513,コパノリッキー,テツナゴオ,ハーツクライ
2019101923,キングズベストKing's Best(米),セイカフォルトゥナ,サウスヴィグラス
2021104158,キズナ,マニクール,ヘニーヒューズHenny Hughes(米)
2017104936,キングカメハメハ,マルセリーナ,ディープインパクト
2019102654,ダノンレジェンド,インマイラヴ,ダンスインザダーク
2019102705,シニスターミニスターSinister Minister(米),カリビアンセレブ,ゴールドアリュール
2020103246,ブラックタイド,ウィンターコスモス,キングカメハメハ
2019100764,スクリーンヒーロー,ドリームローズ,サクラバクシンオー
2021102091,ネオユニヴァース,カネスベネフィット,Miswaki
2021105630,リアルスティール,ソーメニーウェイズSo Many Ways(米),Sightseeing
2021104937,アルアイン,アイアムルビー,Saint Liam
2021106187,アジアエクスプレス,ジェシカピンク,ディープインパクト
2021101263,ニューイヤーズデイ,ブロッサムレーンBlossom Lane(英),New Approach
2021104853,ハービンジャーHarbinger(英),コーディリア,シンボリクリスエス
2020103269,ミッキーアイル,エクレールアンジュ,ゼンノロブロイ
2020100498,カレンブラックヒル,マプチートカーユ,フレンチデピュティFrench Deputy(米)
2021104295,マジェスティックウォリアーMajestic Warrior(米),トモジャオール,エンパイアメーカーEmpire Maker(米)
2021106702,サンダースノーThunder Snow(愛),プラージュ,スペシャルウィーク
2021107022,イスラボニータ,フレイムコード,タヤスツヨシ
2021106359,パイロPyro(米),ミスアシング,キングカメハメハ
2021105132,ルーラーシップ,ディオベルタ,フジキセキ
2021106485,ニシケンモノノフ,ダークグレイン,ダンカークDunkirk(米)
2021101454,ルーラーシップ,レッドステラーノ,アグネスタキオン
2021105503,ブラックタイド,クロウキャニオン,フレンチデピュティFrench Deputy(米)
2021104936,ジャスタウェイ,ワーキングプライド,ハービンジャーHarbinger(英)
2021102237,デクラレーションオブウォー,デイジーフローラ,キングカメハメハ
2021102705,ハービンジャーHarbinger(英),アリデッド,ダンスインザダーク
2021102952,アジアエクスプレス,ティノ,キンシャサノキセキ
2021105812,サトノアラジン,ムーンライトダンスMoonlight Dance(愛),Sinndar(愛)
2021105773,モーリス,ホットチャチャHot Cha Cha(米),Cactus Ridge
2019103983,ストロングリターン,フォーシーム,ダイワメジャー
2016106594,ベルシャザール,リスティアアスリー,スピニングワールドSpinning World(米)
2021105379,ハーツクライ,アルアリングスターAlluring Star(米),Exchange Rate
2021105807,リアルスティール,ミュージカルウェイMusical Way(仏),Gold Away
2020100401,モーリス,ヒミノダンス,ダンスインザダーク
2019105174,リオンディーズ,クロフォード,フジキセキ
2016100930,カネヒキリ,ワンモアグリッター,ゴールドアリュール
2021104332,ロージズインメイRoses in May(米),ウインセラヴィ,ハーツクライ
2021101838,キズナ,ダイシンパーティー,ブライアンズタイムBrian's Time(米)
2021106552,シュヴァルグラン,フレイミングスカイIIFlaming Sky(英),Red Ransom
2021101412,キタサンブラック,タイキオードリー,キングカメハメハ
2021101026,ミッキーロケット,グロッタアズーラ,フジキセキ
2021105253,スワーヴリチャード,メンディドMended(米),Broken Vow
2021104015,キンシャサノキセキ,ラレッサングル,キングカメハメハ
2021105659,シルバーステート,テルアケリーTell a Kelly(米),Tapit(米)
2021100967,レッドファルクス,イーサンコヒバリ,シンボリクリスエス
2021106929,レイデオロ,フラワーハート,サムライハート
2021106884,シュヴァルグラン,アンケセナーメン,ブライアンズタイムBrian's Time(米)
2021104472,アメリカンペイトリオット,ディアデム,シンボリクリスエス
2021101720,カレンブラックヒル,ウジラーサン,オルフェーヴル
2021104502,サトノダイヤモンド,エナチャン,キンシャサノキセキ
2021101217,ファインニードル,スカートフワリ,シンボリクリスエス
2021105261,ジャスタウェイ,ラグプリンセス,Union Rags
2021101227,カレンブラックヒル,クリノフラゴナール,キングカメハメハ
2021103085,ドレフォンDrefong(米),シウダニーニャ,Leroidesanimaux
2021104133,ビッグアーサー,ノットフォーマル,ヴァーミリアン
2021101791,リオンディーズ,マルニ,スクリーンヒーロー
2021103528,スワーヴリチャード,ピッツネイル,クロフネ
2021100804,ミッキーアイル,コーラルグリッタ,ゼンノロブロイ
2021103284,ブラックタイド,ラッシュライフ,サクラバクシンオー
2021102385,サトノダイヤモンド,シビックハート,バゴBago(仏)
2021104920,ハービンジャーHarbinger(英),ミッドタウンレディ,ゼンノロブロイ
2021101042,ドゥラメンテ,セシリア,アグネスタキオン
2021110035,Camelot(英),リージェンシーロマンスRegency Romance(英),ディクタットDiktat(英)
2021105590,エピファネイア,ジュンテオドーラ,ディープインパクト
2021101742,ニューイヤーズデイ,トランプクイーン,ネオユニヴァース
2021105234,キズナ,ホワイトローズIIWhite Rose(米),Tapit(米)
2021102851,エピファネイア,シーズンズベスト,ゼンノロブロイ
2021106656,キズナ,ルミエールヴェリテ,Cozzene
2020107017,コパノリチャード,エイシンフレア,エイシンデピュティ
2019106251,ラブリーデイ,グレースグランド,アドマイヤムーン
2020102649,モーリス,グランデアモーレ,ネオユニヴァース
2020103305,ルーラーシップ,カゼルタ,ハービンジャーHarbinger(英)
2020105240,ヘニーヒューズHenny Hughes(米),ステージトリックStage Trick(米),Distorted Humor(米)
2019109106,キタサンブラック,キープレイヤー,メイショウボーラー
2019110076,Hard Spun(米),Couture Cat,Storm Cat(米)
2020105585,ルーラーシップ,レゼトワール,ファスリエフFasliyev(米)
2019104169,アジアエクスプレス,メイショウヒメユリ,ハーツクライ
2020106788,マクフィMakfi(英),ユッコ,ハーツクライ
2019106510,キタサンブラック,スキャンパーScamper(英),Oasis Dream(英)
2018105096,リアルインパクト,スタイルリスティック,Storm Cat(米)
2019106031,リアルインパクト,インソムニア,エンパイアメーカーEmpire Maker(米)
2016102333,キンシャサノキセキ,ゴールドレリックGold Relic(米),Kingmambo(米)
2018105297,ロードカナロア,ムーンライトダンスMoonlight Dance(愛),Sinndar(愛)
2020105733,ヤマカツエース,フィーユ,ダンスインザダーク
2018101134,ミッキーアイル,ザッハトルテ,クロフネ
2020110060,Lope de Vega,Missunited,Golan(愛)
2020101861,カレンブラックヒル,アオイエンジェル,ハーツクライ
2019100876,コパノリッキー,ブライアンズレター,ナリタブライアン
2018103388,ホッコータルマエ,ミヤジガンバレ,ファスリエフFasliyev(米)
2019102320,コパノリッキー,サイモンドルチェ,ジャングルポケット
2021100006,オルフェーヴル,ペパーミントラヴ,シンボリクリスエス
2021107086,シュヴァルグラン,ポートレイト,ベーカバドBehkabad(仏)
2021101210,キングリオ,チェス,フリオーソ
2021100644,ワールドエース,シャルマンスタイル,タイキシャトル
2021106840,ロージズインメイRoses in May(米),ビジュティエ,オルフェーヴル
2021101644,アドマイヤムーン,コズミックフレイムCosmic Flame(英),Doyen(愛)
2021107337,エピカリス,ダンシングクイーン,Giant's Causeway(米)
2020110073,カリフォルニアクロームCalifornia Chrome(米),Above Heaven,Mr. Greeley
2021104432,ブリックスアンドモルタルBricks and Mortar(米),レーヌミノル,ダイワメジャー
2021106799,ダノンバラード,ドリームローズ,サクラバクシンオー
2021102996,エピファネイア,テンツクテン,ステイゴールド
2021100111,ワールドエース,アースファイヤー,クロフネ
2021104076,スクリーンヒーロー,リンガスウラン,ヴィクトワールピサ
2021105215,ハービンジャーHarbinger(英),ブーケフレグランス,ダンスインザダーク
2021107010,リヤンドファミユ,アンドトゥモロー,ハービンジャーHarbinger(英)
2021101440,レイデオロ,マウレア,ディープインパクト
2021104120,ダイワメジャー,セルフィーバイブス,キングカメハメハ
2021101993,オンファイア,デルマベリーニ,タートルボウルTurtle Bowl(愛)
2021106839,ダノンバラード,トバーンTobann(愛),Teofilo
2021102049,ミッキーロケット,タッカースタート,シンボリクリスエス
2020110024,Maclean's Music,Warrior Kat,マジェスティックウォリアーMajestic Warrior(米)
2020105770,ダノンバラード,ニシノムーンライト,Diesis
2020104898,ダノンバラード,ミスベルツリー,アグネスデジタル
2019110073,Arrogate(米),Crosswinds,Storm Cat(米)
2018103477,オルフェーヴル,ヴンダーゾンネ,グラスワンダー
2021101630,ダノンシャンティ,ヴァレッタValletta(英),Cape Cross
2020104105,ジャスタウェイ,アースエンジェル,キンシャサノキセキ
2018104723,ダイワメジャー,ハートシェイプトHeart Shaped(米),Storm Cat(米)
2018106815,ディープインパクト,リズムオブライトRhythm of Light(英),Beat Hollow
2019105558,ロジユニヴァース,ロジフェローズ,タニノギムレット
2020109067,イスラボニータ,サトノローズヒップ,タイキシャトル
2020100273,ロゴタイプ,シダクティヴリーSeductively(加),サンダーガルチThunder Gulch(米)
2016105885,ヘニーヒューズHenny Hughes(米),アンナータ,アドマイヤムーン
2018101012,アスカクリチャン,クリノクレオパトラ,ロージズインメイRoses in May(米)
2018103540,キズナ,フサイチジェット,Gilded Time
2019104386,トーセンファントム,カグラグレイス,エンパイアメーカーEmpire Maker(米)
2020110090,Frankel,フォローアドリーム,Giant's Causeway(米)
2021103293,ドレフォンDrefong(米),アヴェクトワ,チチカステナンゴChichicastenango(仏)
2021106599,ビーチパトロールBeach Patrol(米),ヤマニンヌヌース,ディープインパクト
2021102917,サンダースノーThunder Snow(愛),リトルジュン,クロフネ
2021107278,オルフェーヴル,ミラクルベリー,ファルブラヴFalbrav(愛)
2021107097,ヘニーヒューズHenny Hughes(米),ゴッドダンシング,ダンスインザダーク
2021102778,バゴBago(仏),マスターコーク,フレンチデピュティFrench Deputy(米)
2021102805,ホッコータルマエ,ミスサイベリアMiss Siberia(米),Giant's Causeway(米)
2021106937,レイデオロ,ロイヤルインパクト,ディープインパクト
2021102660,ベストウォーリア,ミヤビソーダライト,アドマイヤムーン
2021101599,サンダースノーThunder Snow(愛),ウインクルサルーテ,ハービンジャーHarbinger(英)
2021100158,ロードカナロア,パーフェクトトリビュート,Dubawi
2021105542,モーリス,サンエルピス,キングカメハメハ
2021110043,Frankel,ファハンムーラ,English Channel
2021102573,シニスターミニスターSinister Minister(米),メイショウスコール,メイショウオウドウ
2020103270,キンシャサノキセキ,エスメラルディーナ,Harlan's Holiday
2019103953,マジェスティックウォリアーMajestic Warrior(米),マイユクール,バゴBago(仏)
2019105533,ハーツクライ,レイズアンドコール,サクラバクシンオー
2019101865,エピファネイア,ウェイヴランナーWaverunner(英),Raven's Pass
2020105651,キズナ,ラヴェリータ,Unbridled's Song(米)
2018101178,ダイワメジャー,テーオールネサンス,クロフネ
2020101591,ホッコータルマエ,ブライダルブーケ,ゴールドアリュール
2020103373,ディープインパクト,ゴーマギーゴーGo Maggie Go(米),Ghostzapper
2019102979,エイシンヒカリ,マーゼリンMarzelline(愛),Barathea
2019105512,キタサンブラック,リアリサトリスRealisatrice(仏),Numerous
2020110031,Gun Runner(米),Dixie Crisp,Dixieland Band
2020109129,マクフィMakfi(英),テラノイロハ,ゼンノロブロイ
2021104519,パドトロワ,アマノブラウニイー,サクラバクシンオー
2021102109,ドレフォンDrefong(米),マルヨパトリオット,アルカセットAlkaased(米)
2021100071,ドレフォンDrefong(米),キャリーウェーブ,アグネスタキオン
2021101116,スワーヴリチャード,ジョウノカーラ,Dylan Thomas(愛)
2021101176,カリフォルニアクロームCalifornia Chrome(米),シナル,キングカメハメハ
2021106642,ワンアンドオンリー,ハーモニー,Street Cry(愛)
2021101551,スワーヴリチャード,アリスパイレーツ,クロフネ
2021105562,キズナ,シャンパンルーム,Broken Vow
2021100199,リアルインパクト,ライムスカッシュ,キングカメハメハ
2021101430,リオンディーズ,ピサノプリヴェ,Hold That Tiger
2021105507,サトノアラジン,クーデグレイス,ホワイトマズルWhite Muzzle(英)
2021105307,ハービンジャーHarbinger(英),インディゴブルー,ロードカナロア
2021105906,ドゥラメンテ,ロベルタ,ブライアンズタイムBrian's Time(米)
2021101170,サトノクラウン,ソートアフター,ディープインパクト
2021101829,アルアイン,ナムラルンタ,ダイワメジャー
2020101184,ダノンバラード,ブライティアスター,ダイタクリーヴァ
2020101121,ラブリーデイ,エンドレスノット,ディープインパクト
2020103001,ハービンジャーHarbinger(英),ピュアーフレーム,Silver Deputy
2020106311,エイシンヒカリ,マルモセーラ,クロフネ
2020105540,シャンハイボビーShanghai Bobby(米),タガノトリオンフ,ワイルドラッシュWild Rush(米)
2020104270,バンブーエール,コスモアオイ,アグネスデジタル
2020102344,イスラボニータ,ラブミーリル,ハービンジャーHarbinger(英)
2019103663,マツリダゴッホ,ブラジリアンビューティBrazilian Beauty(英),Galileo(愛)
2020102299,ファインニードル,ハートノイヤリング,ハーツクライ
2019109096,ミッキーアイル,マウントフジ,Orientate
2020102537,ブラックタイド,アスペンアベニュー,トワイニングTwining(米)
2018102580,モーリス,サッカーマムSoccer Mom(米),Kingmambo(米)
2020100707,ロードカナロア,ウイングザムーン,アドマイヤムーン
2020103578,エピファネイア,フロールデセレッソ,スウェプトオーヴァーボードSwept Overboard(米)
2018102069,ロードカナロア,ラベ,ダンスインザダーク
2021106829,ゴールドシップ,ミルルーテウス,アグネスタキオン
2021106694,ブリックスアンドモルタルBricks and Mortar(米),ナスノシベリウス,Unbridled's Song(米)
2020100635,マジェスティックウォリアーMajestic Warrior(米),ナイトフライト,ゴールドアリュール
2019110020,Dark Angel,Mad About You,Indian Ridge
2018190001,Toronado(愛),Noetic,Cape Cross
2019105394,クロフネ,ブチコ,キングカメハメハ
2018104947,モーリス,ヴィルシーナ,ディープインパクト
2019104602,エイシンフラッシュ,ミラグロッサ,フジキセキ
2020105157,ヘニーヒューズHenny Hughes(米),イナズマアマリリス,スエヒロコマンダー
2019104646,ヘニーヒューズHenny Hughes(米),アーバンレジェンド,アグネスタキオン
2019100569,ドレフォンDrefong(米),クインズメンテ,ゼンノロブロイ
2019103984,ザファクター,マノアラニ,アグネスタキオン
2021106830,ロージズインメイRoses in May(米),モエレカトリーナ,ゴールドヘイロー
2021104386,アメリカンペイトリオット,ランリーナ,エイシンフラッシュ
2021105258,イスラボニータ,ユメノキラメキ,ロージズインメイRoses in May(米)
2021107267,ホークビルHawkbill(米),ジェイケイドリーム,マンハッタンカフェ
2021100729,ダンカークDunkirk(米),トロンボーン,アグネスタキオン
2021107221,ミッキーロケット,ステイインハート,ステイゴールド
2021101366,ラブリーデイ,ピュアマリーン,スクワートルスクワートSquirtle Squirt(米)
2021105335,ビーチパトロールBeach Patrol(米),トーアヒミコ,クロフネ
2021107260,Constitution(米),エマジェスティックEmmajestic(米),Zensational
2021104821,シルバーステート,モリノビーナス,ベーカバドBehkabad(仏)
2021106517,ヘニーハウンド,マヤノブリッツ,サムライハート
2021106338,ニューイヤーズデイ,キープレイヤー,メイショウボーラー
2021107216,シニスターミニスターSinister Minister(米),ペイシャオーシャン,ゴールドアリュール
2021103333,ミッキーグローリー,テイア,マヤノトップガン
2021105244,ブリックスアンドモルタルBricks and Mortar(米),マンハッタンセレブ,サンデーサイレンスSunday Silence(米)
2021105924,サトノクラウン,フィールザビュウ,Distant View
2021106828,ゴールドシップ,マンバラManbala(仏),Linamix(仏)
2021104017,ブリックスアンドモルタルBricks and Mortar(米),ルナレディ,タイキシャトル
2021103066,オルフェーヴル,シャンテクレール,Dubawi
2021106862,オルフェーヴル,グローリアスレイ,チチカステナンゴChichicastenango(仏)
2021107124,スクリーンヒーロー,スカイグラフィティ,ジャングルポケット
2021104032,ヘニーヒューズHenny Hughes(米),アルマフローラ,ハーツクライ
2020100761,ゴールドシップ,カラヴィンカ,Bernardini(米)
2020102380,ロゴタイプ,ビューティテソーロ,Camelot(英)
2019106954,コパノリッキー,タマモメロディ,ブライアンズタイムBrian's Time(米)
2020106279,エイシンヒカリ,エーシンスパイシー,クロフネ
2020102708,ハービンジャーHarbinger(英),ベルプラージュ,キングカメハメハ
2020103545,ロードカナロア,ビッシュ,ディープインパクト
2019106097,ディーマジェスティ,ケイティクロス,バトルプランBattle Plan(米)
2018110086,Tapit(米),Unrivaled Belle(米),Unbridled's Song(米)
2021105252,キズナ,メモリアルライフ,Reckless Abandon
2019105074,リオンディーズ,インダクティ,ハーツクライ
2017105097,ロードカナロア,グランデアモーレ,ネオユニヴァース
2021101464,リアルスティール,クローソー,ハービンジャーHarbinger(英)
2021110096,American Pharoah(米),ミシカルミッションMythical Mission(加),Giant's Causeway(米)
2021101112,シュヴァルグラン,ゴールドテーラー,ステイゴールド
2021106593,パドトロワ,ヤマニンアストレア,キングカメハメハ
2021106173,シャンハイボビーShanghai Bobby(米),コウエイテンプウ,デヒアDehere(米)
2021106342,アニマルキングダムAnimal Kingdom(米),ロマンチックドラマ,ハービンジャーHarbinger(英)
2021103664,シニスターミニスターSinister Minister(米),ウインドブラーハ,ヨハネスブルグJohannesburg(米)
2021101303,バンブーエール,ネビュラ,ネオユニヴァース
2021107177,ハービンジャーHarbinger(英),フロレットアレー,ディープインパクト
2021104866,レイデオロ,ショウナンパンドラ,ディープインパクト
2021101663,Masar(愛),セレブリティ,タニノギムレット
2021102824,サンダースノーThunder Snow(愛),ドナパフューム,Bertolini
2021101650,ファインニードル,ザミリアZameyla(愛),Cape Cross
2021100365,オルフェーヴル,トウカイミステリー,キングカメハメハ
2021106614,ヴィクトワールピサ,ヴェントス,ウォーエンブレムWar Emblem(米)
2021101871,ホークビルHawkbill(米),プレシャスエルフ,コロナドズクエストCoronado's Quest(米)
2021102366,ワールドエース,オールオブユー,ダイワメジャー
2021101949,リオンディーズ,オースミコスモ,フジキセキ
2021101684,ダイワメジャー,フラガリア,タニノギムレット
2021110026,Blue Point,Mise En Rose,War Front
2021101554,エイシンヒカリ,エイシンウィキ,キングカメハメハ
2021103298,ジャングルポケット,エナジーラピス,ロードカナロア
2021100268,ゴールドアクター,ホウショウバレン,ネオユニヴァース
2021101456,レイデオロ,ロイヤルストリート,ディープインパクト
2021101468,シニスターミニスターSinister Minister(米),ピシーズクイーン,アグネスデジタル
2021106689,ドレフォンDrefong(米),クレアドール,ハーツクライ
2020103629,リアルスティール,マンデラMandela(独),Acatenango
2020102919,キタサンブラック,セコンドピアット,ハーツクライ
2020102539,フェノーメノ,アルアマーナ,ディープインパクト
2020103209,バゴBago(仏),アドマイヤテンバ,クロフネ
2020100173,ロードカナロア,レキシールーLexie Lou(加),Sligo Bay
2019100665,クロフネ,ラナンキュラス,スペシャルウィーク
2017104652,ハービンジャーHarbinger(英),アルティメイトラブ,シンボリクリスエス
2017100360,ハーツクライ,クラリネットClarinet(米),Giant's Causeway(米)
2020106901,リオンディーズ,メイショウアリアMeisho Aria(仏),Hurricane Run(愛)
2019104361,ルーラーシップ,アイアムノココロ,フジキセキ
2018105998,ロードカナロア,タッチアス,Mineshaft(米)
2017103165,メイショウボーラー,デンコウデア,スペシャルウィーク
2019100297,ヘニーヒューズHenny Hughes(米),レディーソルジャー,マヤノトップガン
2015110066,Jimmy Creed(米),Chick Flick,Tapit(米)
